start_date,end_date,date_text,event_name,city,status,unconfirmed,date_notes,notes,source_url,source_domain,source_page
2026-10-16,2026-10-18,10/16-10/18,Panama City Beach Oktoberfest,Panama City Beach,active,False,,,https://pcboktoberfest.com,pcboktoberfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-16,2026-10-18,10/16-10/18,Vintage Market Days of Metro Tampa,Plant City,active,False,,,https://vintagemarketdays.com/market/metro-tampa/,vintagemarketdays.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-16,2026-10-18,10/16-10/18,Upper Tampa Bay Oktoberfest,Tampa,active,False,,,https://business.utbchamber.com/community-calendar/Details/upper-tampa-bay-oktoberfest-2026-1728396?sourceTypeId=Hub,business.utbchamber.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-16,2026-10-18,10/16-10/18,Fall Festival at Amber Brooke Farms V,Williston,active,False,,,https://amberbrookefarms.com/,amberbrookefarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,BBQ from the Hart,Bell,active,False,,,https://bbqfromthehart.com/,bbqfromthehart.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Bushnell Fall Festival,Bushnell,active,False,,,https://www.facebook.com/profile.php?id=100057516375461,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Cedar Key Seafood Festival,Cedar Key,active,False,,,https://www.cedarkey.org/events/,www.cedarkey.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Smokin’ in the Square BBQ Cookoff,Gulf Breeze,active,False,,,https://www.smokininthesquare.org/,www.smokininthesquare.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,McIntosh 1890 Festival,McIntosh,active,False,,,https://www.mcintosh-1890s-festival.com/,www.mcintosh-1890s-festival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Delaney Baptist Church Fall Festival,Orlando,active,False,,,https://www.delaneychurch.com/events/,www.delaneychurch.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Orlando International Dragon Boat Festival,Orlando,active,False,,,https://gwndragonboat.com/festivals/orlando-international-dragon-boat-festival/,gwndragonboat.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Reggae and Food Festival,Palm Bay,active,False,,,https://www.kingtappamusic.com/reggae-food-music-festival,www.kingtappamusic.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Big Mama’s Collard Greens Fest,Sarasota,active,False,,,https://www.facebook.com/events/1304114401476495,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Sarasota Water Lantern Festival,Sarasota,active,False,,,https://www.waterlanternfestival.com/events/sarasota,www.waterlanternfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Good Folk Fest,St. Petersburg,active,False,,,https://www.creativeclay.org/good-folk-fest,www.creativeclay.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Tampa Pig Jig,Tampa,active,False,,,https://www.tampapigjig.com/,www.tampapigjig.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17*,Viera Harvest Festival,Viera,needs_verification,True,,?,https://viera.com/events/viera-harvest-festival-2/,viera.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-17,10/17,Wellington’s Fall Festival,Wellington,active,False,,,https://www.wellingtonfl.gov/660/Fall-Festival,www.wellingtonfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Bedner’s Fall Festival IV,Boynton Beach,active,False,,,https://bedners.com/fall-festival/,bedners.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Hunsader Farms Pumpkin Festival II,Bradenton,active,False,,,https://www.hunsaderfarms.com/pumpkin-festival,www.hunsaderfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Cocoa Village Art and Craft Fair III,Cocoa,active,False,,,https://visitcocoavillage.com/events/art-craft-fairs,visitcocoavillage.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Flamingo Gardens Harvest Festival III,Davie,active,False,,,https://flamingogardens.org/events/,flamingogardens.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,MTI Country Fest,Melbourne,active,False,,,https://vieracountryfest.com/,vieracountryfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Mayhem Ranch Fall Festival IV,Morriston,active,False,,,https://mayhemranchfla.com/event/mayhem-ranch-fall-festival/,mayhemranchfla.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Dakin Dairy Farms Harvest Festival II,Myakka City,active,False,,,https://dakindairyfarms.com/,dakindairyfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Orange Park Fall Festival,Orange Park,active,False,,,https://opfallfestival.com/,opfallfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,Fruitville Grove Pumpkin Festival III,Sarasota,active,False,,,https://fruitvillegrovefarm.com/festival/,fruitvillegrovefarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-17,2026-10-18,10/17-10/18,HorsePower For Kids Fall Festival III,Tampa,active,False,,,https://www.facebook.com/HorsePowerforKids/events,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-18,2026-10-18,10/18,Taste of Ormond,Ormond Beach,active,False,,,https://www.facebook.com/events/1936104623692173,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-19,2026-10-25,10/19-10/25,Fantasy Fest II,Key West,active,False,,,https://www.fantasyfest.com/,www.fantasyfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-21,2026-10-24,10/21-10/24,South Beach Seafood Festival,Miami Beach,active,False,,,https://sobeseafoodfest.com/,sobeseafoodfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-21,2026-10-25,10/21-10/25,Thunder Beach Autumn Rally,Panama City Beach,active,False,,,https://thunderbeachproductions.com/,thunderbeachproductions.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-22,2026-10-25,10/22-10/25,Suwannee Hulaween,Live Oak,active,False,,,https://suwanneehulaween.com/,suwanneehulaween.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-24,10/23-10/24,Tallahassee Greek Food Festival,Tallahassee,active,False,,,https://tallahasseegreekfoodfest.blog/,tallahasseegreekfoodfest.blog,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,Cape Coral Oktoberfest II,Cape Coral,active,False,,,http://www.capecoraloktoberfest.com/,www.capecoraloktoberfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,Clearwater GreekFest,Clearwater,active,False,,,https://www.facebook.com/ClearwaterGreekFest/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,The Fest,Gainesville,active,False,,,https://thefestfl.com/,thefestfl.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,St. Benedict Blues Festival,Green Cove Springs,active,False,,,https://www.facebook.com/StBenedicttheMoorBluesFest,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,John’s Pass Seafood Festival,Madeira Beach,active,False,,,https://pinellasbeacheschamber.org/event/johns-pass-seafood-festival-4/,pinellasbeacheschamber.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,St. Luke Annual Festival,Middleburg,active,False,,,https://stlukesparish.org/st-luke-annual-festival,stlukesparish.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,Stone Crab Festival,Naples,active,False,,,https://www.stonecrabfestival.com/,www.stonecrabfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,Raprager Family Farm’s Fall Festival VI,Odessa,active,False,,,https://rapragerfarm.com/fall-festival,rapragerfarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-23,2026-10-25,10/23-10/25,Fall Festival at Amber Brooke Farms VI,Williston,active,False,,,https://amberbrookefarms.com/,amberbrookefarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Orlando’s Original Oktoberfest II,Casselberry,active,False,,,https://www.orlandogermanclub.com/events/,www.orlandogermanclub.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Pioneers and Beers,Dade City,active,False,,,https://www.facebook.com/events/1336416895117165,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,GHOULapalooza,Daytona Beach,active,False,,,https://roguewaveevents.com/,roguewaveevents.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Brazilian Festival,Deerfield Beach,active,False,,,https://brazilianfestival.org/southflorida/,brazilianfestival.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Chautauqua Winery’s Harvest Festival,DeFuniak Springs,active,False,,,https://chautauquawinery.com/harvest-festival-2026,chautauquawinery.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Florida Bat Fest,Gainesville,active,False,,,https://www.lubee.org/flbatfestival,www.lubee.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,German American Society Oktoberfest III,Hollywood,active,False,,,https://www.germanamericanclubhollywood.org,www.germanamericanclubhollywood.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24*,Jupiter Farms Residents Fall Family Music Fest,Jupiter,needs_verification,True,,?,https://www.facebook.com/JupiterFarmsMusicFestival/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Margate Fall Festival,Margate,active,False,,,https://www.margatefl.com/522/Fall-Festival,www.margatefl.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Fine Craft and Arts Festival,Monticello,active,False,,,https://www.facebook.com/jeffersonartsgallery.jag,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Mulberry Harvest Festival,Mulberry,active,False,,,https://www.cityofmulberryfl.org/city-programs,www.cityofmulberryfl.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Caribbean Culture Fest,North Miami,active,False,,,https://www.facebook.com/caribbeanculturefest/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Central Florida Veg Fest,Orlando,active,False,,,http://www.cfvegfest.org/,www.cfvegfest.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Palm Bay Fall Fest,Palm Bay,active,False,,,https://www.palmbayfl.gov/Home/Components/Calendar/Event/18565/19?curm=10&cury=2025,www.palmbayfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Puerto Rican Day Parade and Multicultural Festival,Palm Bay,active,False,,,https://www.facebook.com/UTBUnitedThirdBridgeInc,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Palm Beach Gardens Fall Festival,Palm Beach Gardens,active,False,,,https://www.pbgfl.com/743/Fall-Festival,www.pbgfl.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Florida Forest Festival,Perry,active,False,,,https://www.facebook.com/FloridaForestFestival,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Pioneer Heritage Day,Plant City,active,False,,,https://www.facebook.com/events/1914-plant-city-high-school-community-center-605-n-collins-st-plant-city-fl-unit/49th-annual-pioneer-day-plant-city/1785684302782885/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24*,St. Mary Fall Festival,Rockledge,active,True,,,https://www.facebook.com/StMarySchoolRockledge,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Gulfcoast Pride Festival,Sarasota,active,False,,,https://www.facebook.com/SarasotaPride,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,St. Marks Crafts and Drafts Brewfest,St. Marks,active,False,,,https://www.facebook.com/profile.php?id=100090818422416,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-24,10/24,Main Street Zephyrhills Halloween Howl,Zephyrhills,active,False,,,https://www.mainstreetzephyrhillsevents.org/event-details/msz-halloween-howl-2026,www.mainstreetzephyrhillsevents.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Bedner’s Fall Festival V,Boynton Beach,active,False,,,https://bedners.com/fall-festival/,bedners.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Hunsader Farms Pumpkin Festival III,Bradenton,active,False,,,https://www.hunsaderfarms.com/pumpkin-festival,www.hunsaderfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Flamingo Gardens Harvest Festival IV,Davie,active,False,,,https://flamingogardens.org/events/,flamingogardens.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,MKAF Festival of the Arts,Destin,active,False,,,https://mkaf.org/festival-of-arts/,mkaf.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Romanian Fall Festival,Jacksonville,active,False,,,https://www.facebook.com/photo/?fbid=2197434047852178&set=a.117794255816178,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Lake Wales History Museum’s Pioneer Days Festival,Lake Wales,active,False,,,https://www.lakewaleshistory.org/pioneerdays,www.lakewaleshistory.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Wesley Chapel Fall Festival,Lutz,active,False,,,https://floridapenguinproductions.com/upcoming-events-list,floridapenguinproductions.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Mayhem Ranch Fall Festival V,Morriston,active,False,,,https://mayhemranchfla.com/event/mayhem-ranch-fall-festival/,mayhemranchfla.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Dakin Dairy Farms Harvest Festival III,Myakka City,active,False,,,https://dakindairyfarms.com/,dakindairyfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Mount Dora Craft Fair,Mount Dora,active,False,,,https://mtdoracraftfair.com/,mtdoracraftfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Naples Fine Art Show II,Naples,active,False,,,https://hotworks.org/events-hot-works/,hotworks.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Ocala Fine Arts Festival,Ocala,active,False,,,https://fafo.org/festival,fafo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,Fruitville Grove Pumpkin Festival IV,Sarasota,active,False,,,https://fruitvillegrovefarm.com/festival/,fruitvillegrovefarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-10-24,2026-10-25,10/24-10/25,HorsePower For Kids Fall Festival IV,Tampa,active,False,,,https://www.facebook.com/HorsePowerforKids/events,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
